"Date","Steps","Calories","HR_Lowest","HR_Highest","HR_Average","Total_Miles_Moved","Active_Hours","Floors_Climbed","UV_Exposure_Minutes","Total_Seconds_All_Activities","Total_Calories_All_Activities","Sleep_Events","Sleep_Total_Calories","Total_Seconds_Slept","Run_Events","Run_Total_Seconds","Total_Miles_Run","Run_Total_Calories","Bike_Events","Bike_Total_Seconds","Total_Miles_Biked","Bike_Total_Calories","Walk_Events","Walk_Total_Seconds","Total_Miles_Walked","Walk_Total_Calories","Exercise_Events","Exercise_Total_Seconds","Exercise_Total_Calories","Guided_Workout_Events","Guided_Workout_Total_Seconds","Guided_Workout_Total_Calories","Golf_Events","Golf_Total_Seconds","Total_Miles_Golfed","Golf_Total_Calories"
"2016-10-29","3252","3842","45","194","103","25.0601363039847","2","27","10","5404","1631","1","630","23348","0","0","0","0","2","5404","23.4011684263899","1631","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-10-30","9236","2478","48","97","68","4.7796493478088","0","121","0","0","0","1","500","16658","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-10-31","3796","2369","41","97","61","1.99278712320051","0","31","0","0","0","1","659","23120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-11-01","1666","3945","58","189","135","25.6207871033166","2","14","0","5434","1672","0","0","0","0","0","0","0","1","5434","24.7693718682892","1672","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-11-02","2822","2391","45","122","64","1.45269128290782","0","23","3","0","0","1","643","21361","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-11-03","4548","2421","45","116","63","2.31818678915136","0","16","0","0","0","1","552","20125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-11-04","4844","2403","45","90","62","2.50512009862404","0","17","0","0","0","1","722","21752","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-11-05","5358","4236","43","191","121","30.3619860017498","2","65","58","6466","2029","1","898","30677","0","0","0","0","1","6466","27.5725575141176","2029","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-11-06","5672","2468","49","100","69","2.94184462737612","0","71","33","0","0","1","789","26793","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-11-07","3600","2502","45","128","64","1.85730334844508","0","31","0","0","0","1","643","22343","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-11-08","4820","2459","44","120","64","2.53208760836714","0","43","0","0","0","1","568","19504","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-11-09","9194","2484","45","98","63","4.97866211325857","1","54","0","0","0","1","467","17621","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-11-10","4098","2426","44","110","64","2.13792700628331","0","24","0","0","0","1","617","21060","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-11-11","4328","2425","44","86","63","2.25979032450489","0","30","0","0","0","1","379","14220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-11-12","12136","2639","45","111","69","6.2085918237493","1","65","0","0","0","1","250","9052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-11-13","17988","2596","45","92","66","9.0344761592301","0","49","1","0","0","1","586","21176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-11-14","12398","2588","43","99","66","6.38143243458204","1","40","0","0","0","1","753","26601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-11-15","8764","2560","44","120","65","4.61144416607015","1","48","6","0","0","1","748","24510","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-11-16","3718","2401","43","91","61","1.95648661815","0","15","0","0","0","1","637","23336","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-11-17","4652","2482","48","85","66","2.41133033086773","0","15","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-18","4806","2411","45","90","63","2.48931241549352","0","35","6","0","0","2","835","30018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-11-19","272","2146","42","116","57","0.141076115485564","0","2","0","0","0","1","838","29747","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-11-20","5330","2392","41","101","62","2.7651763699992","0","43","0","0","0","1","662","20974","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-11-21","4000","2367","41","90","60","2.09018084387179","0","23","0","0","0","1","507","17812","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-11-22","5570","2443","42","99","62","2.87986906466237","0","17","0","0","0","1","592","18248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-11-23","4508","2365","38","93","60","2.36405641056232","0","22","0","0","0","1","647","21992","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-11-24","2142","2304","43","92","60","1.13054760200429","0","17","0","0","0","1","739","27768","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-11-25","956","2287","43","120","59","0.503161536626104","0","13","0","0","0","1","691","26301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-11-26","74","2472","49","74","58","0.0394197884355365","0","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-27","934","2577","48","81","65","0.488770579813887","0","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-11-28","3744","2389","41","90","62","1.94487940427901","0","18","0","0","0","2","660","22994","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-11-29","5712","2445","40","116","65","2.98923039449614","0","46","0","0","0","1","676","21003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-11-30","2560","2126","50","112","70","1.33838383838384","0","26","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-01","3560","2392","46","96","61","1.86867444126302","0","16","0","0","0","1","614","22708","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-12-02","5154","2392","44","99","61","2.72122057186034","0","24","0","0","0","2","1494","53288","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-12-03","16036","2484","43","109","63","8.37822118826056","0","121","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-04","7494","2507","45","101","66","3.88774556589517","0","33","0","0","0","1","718","22888","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-12-05","3096","2148","44","88","63","1.62267358625626","0","14","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-06","3618","2392","44","111","63","1.89540582995307","0","29","0","0","0","1","598","19531","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-12-07","1816","2182","44","102","60","0.952313489222938","0","17","0","0","0","1","672","23965","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-12-08","6002","2501","44","97","66","3.12922532410721","0","34","0","0","0","1","596","19174","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-12-09","3170","2445","49","101","64","1.67155064423765","0","16","0","0","0","1","622","18336","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-12-10","1738","2394","51","93","69","0.917255726556908","0","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-11","2946","2396","35","92","62","1.55360196452716","0","19","0","0","0","1","781","25681","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-12-12","4374","2406","44","92","63","2.2888704963016","0","29","0","0","0","1","569","19473","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-12-13","4204","2435","48","97","64","2.18957537978207","0","20","0","0","0","1","504","16209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-12-14","4444","2401","41","100","62","2.34288008033087","0","21","0","0","0","1","606","21420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-12-15","5626","2494","49","124","67","2.94341048278056","0","39","0","0","0","1","650","22348","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-12-16","4248","2420","47","116","64","2.21742523661815","0","34","0","0","0","2","769","23795","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-12-17","6652","2416","44","112","62","3.53207269545852","0","42","0","0","0","1","849","29805","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-12-18","3578","2380","47","83","63","1.84442853734192","0","32","0","0","0","1","703","24056","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-12-19","3330","2378","44","94","61","1.7485509623797","0","15","0","0","0","1","543","17380","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-12-20","5170","2378","38","92","62","2.71789002226994","0","42","0","0","0","1","600","21779","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-12-21","2560","3197","50","157","82","1.47868945359103","0","19","0","0","0","1","4427","58170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-12-22","1730","4231","51","156","81","0.896327944802354","0","28","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-12-23","2870","2297","43","90","61","1.51322526445558","0","37","0","0","0","1","873","29022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-12-24","2448","2356","44","124","62","1.28380259285771","0","27","0","0","0","1","855","30003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-12-25","1718","2348","40","82","60","0.890959297701424","0","10","0","0","0","1","631","22525","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-12-26","4214","2287","39","104","57","2.18296399029667","0","44","1","0","0","1","763","29485","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-12-27","2276","2314","40","109","58","1.19065905114133","0","32","10","0","0","1","810","29439","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-12-28","204","2119","43","85","59","0.107012546727114","0","2","0","0","0","1","211","7791","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-12-29","2712","2329","36","87","59","1.40579018531774","0","26","1","0","0","1","802","26631","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-12-30","706","2303","41","92","58","0.364682752724091","0","6","0","0","0","1","919","30464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-12-31","1084","2338","36","91","61","0.566926648373499","0","21","0","0","0","1","1077","34184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
